threshold,precision,recall,f1
0.3797020899172568,0.03924452001286705,0.8489065606361829,0.07502086353046412
0.37970490324847345,0.039246323529411764,0.8489065606361829,0.07502415883326351
0.37971552370595857,0.03924812721172848,0.8489065606361829,0.07502745442556895
0.3797220075748121,0.03924993105984006,0.8489065606361829,0.0750307503074186
0.37973539775040915,0.03925173507376936,0.8489065606361829,0.07503404647885063
0.3797450287933987,0.039253539253539256,0.8489065606361829,0.07503734293990322
0.37974731634695563,0.039255343599172605,0.8489065606361829,0.07504063969061452
0.37976033879298005,0.03925714811069229,0.8489065606361829,0.07504393673102272
0.3797739737089451,0.03925895278812118,0.8489065606361829,0.075047234061166
0.37977980073354034,0.039260757631482165,0.8489065606361829,0.07505053168108257
0.37979227366003204,0.039262562640798124,0.8489065606361829,0.0750538295908106
0.37979985912884046,0.03926436781609195,0.8489065606361829,0.07505712779038833
0.37981249772162656,0.03926617315738655,0.8489065606361829,0.07506042627985396
0.3798137347026724,0.0392679786647048,0.8489065606361829,0.07506372505924572
0.3798162258981548,0.039269784338069616,0.8489065606361829,0.0750670241286018
0.3798418181008366,0.03927159017750391,0.8489065606361829,0.07507032348796049
0.37984910321825155,0.03927339618303058,0.8489065606361829,0.07507362313735999
0.37985866748247177,0.03927520235467255,0.8489065606361829,0.07507692307683854
0.3798686806648901,0.03927700869245274,0.8489065606361829,0.07508022330643443
0.37986939668867903,0.039278815196394076,0.8489065606361829,0.07508352382618591
0.379869756031258,0.039280621866519476,0.8489065606361829,0.07508682463613121
0.37988578249711624,0.03928242870285189,0.8489065606361829,0.07509012573630867
0.3799060395497164,0.03923823542941258,0.8479125248508946,0.07500549571325904
0.37990669698198765,0.03924004048210507,0.8479125248508946,0.07500879352787887
0.3799115798672843,0.039241845700878686,0.8479125248508946,0.0750120916325057
0.379917965029907,0.03924365108575635,0.8479125248508946,0.07501539002717778
0.3799230901988881,0.03924545663676098,0.8479125248508946,0.07501868871193339
0.3799302176823339,0.03924726235391553,0.8479125248508946,0.07502198768681077
0.37993390169434077,0.039249068237242904,0.8479125248508946,0.07502528695184825
0.37995118802028444,0.03925087428676606,0.8479125248508946,0.07502858650708405
0.3799523755174713,0.039252680502507936,0.8479125248508946,0.07503188635255649
0.37996318840872,0.039254486884491485,0.8479125248508946,0.07503518648830389
0.37996631685890075,0.039256293432739654,0.8479125248508946,0.0750384869143645
0.37997401375407525,0.039258100147275404,0.8479125248508946,0.07504178763077668
0.3799749257721914,0.03925990702812169,0.8479125248508946,0.07504508863757872
0.37997732657954597,0.03926171407530148,0.8479125248508946,0.07504838993480896
0.37997858562296105,0.03926352128883775,0.8479125248508946,0.07505169152250571
0.3799824388654469,0.03926532866875345,0.8479125248508946,0.0750549934007073
0.3799913260556431,0.03926713621507158,0.8479125248508946,0.07505829556945211
